prefix,total_count,entropy,max_byte,max_count,nz
88e4bcb0,2,0,ef,2,255
88e4bcb0ef,2,0,bc,2,255
88e4bcb0efbc,1,0,8c,1,255
88e4bcb0efbc8c,1,0,e8,1,255
88e4bcb0efbc8ce8,1,0,a6,1,255
88e4bcb0efbc8ce8a6,1,0,8b,1,255
88e4bd,8,0.811278,95,6,254
88e4bd95,6,1.58496,e3,2,253
88e4bd95e3,2,0,80,2,255
88e4bd95e380,1,0,82,1,255
88e4bd95e38082,1,0,e5,1,255
88e4bd95e38082e5,1,0,87,1,255
88e4bd95e38082e587,1,0,ba,1,255
88e4bd95e5,2,0,be,2,255
88e4bd95e5be,1,0,97,1,255
88e4bd95e5be97,1,0,e4,1,255
88e4bd95e5be97e4,1,0,bd,1,255
88e4bd95e5be97e4bd,1,0,8f,1,255
88e4bd95e6,2,0,96,2,255
88e4bd95e696,1,0,b9,1,255
88e4bd95e696b9,1,0,e8,1,255
88e4bd95e696b9e8,1,0,a1,1,255
88e4bd95e696b9e8a1,1,0,93,1,255
88e4bd9c,2,0,e8,2,255
88e4bd9ce8,2,0,a1,2,255
88e4bd9ce8a1,1,0,a3,1,255
88e4bd9ce8a1a3,1,0,ef,1,255
88e4bd9ce8a1a3ef,1,0,bc,1,255
88e4bd9ce8a1a3efbc,1,0,8c,1,255
88e5,88,3.85902,a4,22,236
88e580,2,0,89,2,255
88e58089,2,0,e3,2,255
88e58089e3,2,0,80,2,255
88e58089e380,1,0,82,1,255
88e58089e38082,1,0,e6,1,255
88e58089e38082e6,1,0,96,1,255
88e58089e38082e696,1,0,bc,1,255
88e586,2,0,a5,2,255
88e586a5,2,0,e4,2,255
88e586a5e4,2,0,b9,2,255
88e586a5e4b9,1,0,8b,1,255
88e586a5e4b98b,1,0,e5,1,255
88e586a5e4b98be5,1,0,98,1,255
88e586a5e4b98be598,1,0,86,1,255
88e588,10,1.52193,86,4,253
88e58886,4,1,e4,2,254
88e58886e4,2,0,ba,2,255
88e58886e4ba,1,0,82,1,255
88e58886e4ba82,1,0,ef,1,255
88e58886e4ba82ef,1,0,bc,1,255
88e58886e4ba82efbc,1,0,8c,1,255
88e58886e6,2,0,98,2,255
88e58886e698,1,0,8e,1,255
88e58886e6988e,1,0,ef,1,255
88e58886e6988eef,1,0,bc,1,255
88e58886e6988eefbc,1,0,8c,1,255
88e5889d,4,1,e7,2,254
88e5889de7,2,0,97,2,255
88e5889de797,1,0,85,1,255
88e5889de79785,1,0,ef,1,255
88e5889de79785ef,1,0,bc,1,255
88e5889de79785efbc,1,0,8c,1,255
88e5889def,2,0,bc,2,255
88e5889defbc,1,0,8c,1,255
88e5889defbc8c,1,0,e9,1,255
88e5889defbc8ce9,1,0,83,1,255
88e5889defbc8ce983,1,0,ad,1,255
88e588b0,2,0,e5,2,255
88e588b0e5,2,0,ae,2,255
88e588b0e5ae,1,0,98,1,255
88e588b0e5ae98,1,0,ef,1,255
88e588b0e5ae98ef,1,0,bc,1,255
88e588b0e5ae98efbc,1,0,8c,1,255
88e589,2,0,b2,2,255
88e589b2,2,0,e4,2,255
88e589b2e4,2,0,bb,2,255
88e589b2e4bb,1,0,a5,1,255
88e589b2e4bba5,1,0,e2,1,255
88e589b2e4bba5e2,1,0,96,1,255
88e589b2e4bba5e296,1,0,a1,1,255
88e58a,4,1,89,2,254
88e58a89,2,0,e6,2,255
88e58a89e6,2,0,ad,2,255
88e58a89e6ad,1,0,86,1,255
88e58a89e6ad86,1,0,ef,1,255
88e58a89e6ad86ef,1,0,bc,1,255
88e58a89e6ad86efbc,1,0,8c,1,255
88e58aa0,2,0,e4,2,255
88e58aa0e4,2,0,ba,2,255
88e58aa0e4ba,1,0,94,1,255
88e58aa0e4ba94,1,0,e5,1,255
88e58aa0e4ba94e5,1,0,8d,1,255
88e58aa0e4ba94e58d,1,0,87,1,255
88e58c,2,0,97,2,255
88e58c97,2,0,e6,2,255
88e58c97e6,2,0,b5,2,255
88e58c97e6b5,1,0,b7,1,255
88e58c97e6b5b7,1,0,e5,1,255
88e58c97e6b5b7e5,1,0,be,1,255
88e58c97e6b5b7e5be,1,0,90,1,255
88e58d,4,1,81,2,254
88e58d81,2,0,e9,2,255
88e58d81e9,2,0,a4,2,255
88e58d81e9a4,1,0,98,1,255
88e58d81e9a498,1,0,e4,1,255
88e58d81e9a498e4,1,0,ba,1,255
88e58d81e9a498e4ba,1,0,ba,1,255
88e58da6,2,0,e8,2,255
88e58da6e8,2,0,a8,2,255
88e58da6e8a8,1,0,80,1,255
88e58da6e8a880,1,0,e4,1,255
88e58da6e8a880e4,1,0,b9,1,255
88e58da6e8a880e4b9,1,0,8b,1,255
88e58f,4,0,af,4,255
88e58faf,4,0,e5,4,255
88e58fafe5,4,1,8d,2,254
88e58fafe58d,1,0,81,1,255
88e58fafe58d81,1,0,e9,1,255
88e58fafe58d81e9,1,0,a4,1,255
88e58fafe58d81e9a4,1,0,98,1,255
88e58fafe5be,1,0,97,1,255
88e58fafe5be97,1,0,e8,1,255
88e58fafe5be97e8,1,0,aa,1,255
88e58fafe5be97e8aa,1,0,a3,1,255
88e595,2,0,8f,2,255
88e5958f,2,0,e5,2,255
88e5958fe5,2,0,b7,2,255
88e5958fe5b7,1,0,a6,1,255
88e5958fe5b7a6,1,0,e5,1,255
88e5958fe5b7a6e5,1,0,8f,1,255
88e5958fe5b7a6e58f,1,0,b3,1,255
88e598,2,0,97,2,255
88e59897,2,0,e6,2,255
88e59897e6,2,0,96,2,255
88e59897e696,1,0,bc,1,255
88e59897e696bc,1,0,e8,1,255
88e59897e696bce8,1,0,a0,1,255
88e59897e696bce8a0,1,0,bb,1,255
88e59f,4,0,8b,4,255
88e59f8b,4,1,e4,2,254
88e59f8be4,2,0,b9,2,255
88e59f8be4b9,1,0,8b,1,255
88e59f8be4b98b,1,0,ef,1,255
88e59f8be4b98bef,1,0,bc,1,255
88e59f8be4b98befbc,1,0,8c,1,255
88e59f8be6,2,0,9c,2,255
88e59f8be69c,1,0,88,1,255
88e59f8be69c88,1,0,e3,1,255
88e59f8be69c88e3,1,0,80,1,255
88e59f8be69c88e380,1,0,82,1,255
88e5a4,22,1.24067,ab,14,253
88e5a4a2,6,1.58496,e4,2,253
88e5a4a2e4,2,0,ba,2,255
88e5a4a2e4ba,1,0,ba,1,255
88e5a4a2e4baba,1,0,e9,1,255
88e5a4a2e4babae9,1,0,a9,1,255
88e5a4a2e4babae9a9,1,0,85,1,255
88e5a4a2e5,2,0,84,2,255
88e5a4a2e584,1,0,89,1,255
88e5a4a2e58489,1,0,e4,1,255
88e5a4a2e58489e4,1,0,ba,1,255
88e5a4a2e58489e4ba,1,0,91,1,255
88e5a4a2e6,2,0,ad,2,255
88e5a4a2e6ad,1,0,a4,1,255
88e5a4a2e6ada4,1,0,e4,1,255
88e5a4a2e6ada4e4,1,0,ba,1,255
88e5a4a2e6ada4e4ba,1,0,ba,1,255
88e5a4a7,2,0,e7,2,255
88e5a4a7e7,2,0,97,2,255
88e5a4a7e797,1,0,85,1,255
88e5a4a7e79785,1,0,e3,1,255
88e5a4a7e79785e3,1,0,80,1,255
88e5a4a7e79785e380,1,0,82,1,255
88e5a4ab,14,1.37878,ef,8,253
88e5a4abe4,4,0,bb,4,255
88e5a4abe4bb,2,0,a5,2,255
88e5a4abe4bba5,2,0,e9,2,255
88e5a4abe4bba5e9,2,0,87,2,255
88e5a4abe4bba5e987,2,0,91,2,255
88e5a4abe5,2,0,85,2,255
88e5a4abe585,1,0,b1,1,255
88e5a4abe585b1,1,0,e5,1,255
88e5a4abe585b1e5,1,0,ae,1,255
88e5a4abe585b1e5ae,1,0,bf,1,255
88e5a4abef,8,0,bc,8,255
88e5a4abefbc,4,0,8c,4,255
88e5a4abefbc8c,4,1.5,e5,2,253
88e5a4abefbc8ce4,1,0,ba,1,255
88e5a4abefbc8ce4ba,1,0,91,1,255
88e5a4abefbc8ce5,2,1,b9,1,254
88e5a4abefbc8ce5b9,1,0,b6,1,255
88e5a4abefbc8ce5be,1,0,a9,1,255
88e5a4abefbc8ce9,1,0,95,1,255
88e5a4abefbc8ce995,1,0,b7,1,255
88e5ae,4,1,97,2,254
88e5ae97,2,0,ef,2,255
88e5ae97ef,2,0,bc,2,255
88e5ae97efbc,1,0,8c,1,255
88e5ae97efbc8c,1,0,e5,1,255
88e5ae97efbc8ce5,1,0,9c,1,255
88e5ae97efbc8ce59c,1,0,a8,1,255
88e5aea2,2,0,e8,2,255
88e5aea2e8,2,0,a1,2,255
88e5aea2e8a1,1,0,8c,1,255
88e5aea2e8a18c,1,0,e8,1,255
88e5aea2e8a18ce8,1,0,88,1,255
88e5aea2e8a18ce888,1,0,b9,1,255
88e5b1,2,0,8d,2,255
88e5b18d,2,0,e3,2,255
88e5b18de3,2,0,80,2,255
88e5b18de380,1,0,82,1,255
88e5b18de38082,1,0,e8,1,255
88e5b18de38082e8,1,0,87,1,255
88e5b18de38082e887,1,0,b3,1,255
88e5b7,4,0,b2,4,255
88e5b7b2,4,1,e7,2,254
88e5b7b2e7,2,0,97,2,255
88e5b7b2e797,1,0,85,1,255
88e5b7b2e79785,1,0,e7,1,255
88e5b7b2e79785e7,1,0,9f,1,255
88e5b7b2e79785e79f,1,0,a3,1,255
88e5b7b2e9,2,0,98,2,255
88e5b7b2e998,1,0,b2,1,255
88e5b7b2e998b2,1,0,e5,1,255
88e5b7b2e998b2e5,1,0,82,1,255
88e5b7b2e998b2e582,1,0,99,1,255
88e5b8,4,1,9d,2,254
88e5b89d,2,0,e5,2,255
88e5b89de5,2,0,90,2,255
88e5b89de590,1,0,91,1,255
88e5b89de59091,1,0,e9,1,255
88e5b89de59091e9,1,0,81,1,255
88e5b89de59091e981,1,0,82,1,255
88e5b8b3,2,0,e4,2,255
88e5b8b3e4,2,0,b8,2,255
88e5b8b3e4b8,1,0,ad,1,255
88e5b8b3e4b8ad,1,0,ef,1,255
88e5b8b3e4b8adef,1,0,bc,1,255
88e5b8b3e4b8adefbc,1,0,8c,1,255
88e5ba,4,1,87,2,254
88e5ba87,2,0,e5,2,255
88e5ba87e5,2,0,85,2,255
88e5ba87e585,1,0,b6,1,255
88e5ba87e585b6,1,0,0a,1,255
88e5ba87e585b60a,1,0,e8,1,255
88e5ba87e585b60ae8,1,0,88,1,255
88e5baa7,2,0,e8,2,255
88e5baa7e8,2,0,a4,2,255
88e5baa7e8a4,1,0,a5,1,255
88e5baa7e8a4a5,1,0,e4,1,255
88e5baa7e8a4a5e4,1,0,b8,1,255
88e5baa7e8a4a5e4b8,1,0,8a,1,255
88e5bb,2,0,9f,2,255
88e5bb9f,2,0,e8,2,255
88e5bb9fe8,2,0,80,2,255
88e5bb9fe880,1,0,85,1,255
88e5bb9fe88085,1,0,ef,1,255
88e5bb9fe88085ef,1,0,bc,1,255
88e5bb9fe88085efbc,1,0,9a,1,255
88e5bc,2,0,a6,2,255
88e5bca6,2,0,e8,2,255
88e5bca6e8,2,0,80,2,255
88e5bca6e880,1,0,8c,1,255
88e5bca6e8808c,1,0,e6,1,255
88e5bca6e8808ce6,1,0,ad,1,255
88e5bca6e8808ce6ad,1,0,8c,1,255
88e5be,6,1.58496,8c,2,253
88e5be8c,2,0,ef,2,255
88e5be8cef,2,0,bc,2,255
88e5be8cefbc,1,0,8c,1,255
88e5be8cefbc8c,1,0,e8,1,255
88e5be8cefbc8ce8,1,0,ad,1,255
88e5be8cefbc8ce8ad,1,0,99,1,255
88e5be97,2,0,e6,2,255
88e5be97e6,2,0,ad,2,255
88e5be97e6ad,1,0,a4,1,255
88e5be97e6ada4,1,0,e6,1,255
88e5be97e6ada4e6,1,0,b3,1,255
88e5be97e6ada4e6b3,1,0,95,1,255
88e5beae,2,0,e5,2,255
88e5beaee5,2,0,8a,2,255
88e5beaee58a,1,0,9b,1,255
88e5beaee58a9b,1,0,0a,1,255
88e5beaee58a9b0a,1,0,ef,1,255
88e5beaee58a9b0aef,1,0,bc,1,255
88e6,50,3.73366,ad,8,241
88e681,4,0,af,4,255
88e681af,4,0,ef,4,255
88e681afef,4,0,bc,4,255
88e681afefbc,2,0,8c,2,255
88e681afefbc8c,2,1,e5,1,254
88e681afefbc8ce5,1,0,a6,1,255
88e681afefbc8ce5a6,1,0,82,1,255
88e681afefbc8ce6,1,0,9e,1,255
88e681afefbc8ce69e,1,0,9c,1,255
88e687,2,0,89,2,255
88e68789,2,0,e7,2,255
88e68789e7,2,0,82,2,255
88e68789e782,1,0,ba,1,255
88e68789e782ba,1,0,e5,1,255
88e68789e782bae5,1,0,90,1,255
88e68789e782bae590,1,0,9b,1,255
88e688,4,0,90,4,255
88e68890,4,1,e5,2,254
88e68890e5,2,0,9b,2,255
88e68890e59b,1,0,9b,1,255
88e68890e59b9b,1,0,e4,1,255
88e68890e59b9be4,1,0,ba,1,255
88e68890e59b9be4ba,1,0,ba,1,255
88e68890e6,2,0,95,2,255
88e68890e695,1,0,b8,1,255
88e68890e695b8,1,0,e5,1,255
88e68890e695b8e5,1,0,8d,1,255
88e68890e695b8e58d,1,0,87,1,255
88e689,4,0,80,4,255
88e68980,4,1,e6,2,254
88e68980e6,2,0,94,2,255
88e68980e694,1,0,be,1,255
88e68980e694be,1,0,e7,1,255
88e68980e694bee7,1,0,99,1,255
88e68980e694bee799,1,0,bd,1,255
88e68980e7,2,0,8d,2,255
88e68980e78d,1,0,b2,1,255
88e68980e78db2,1,0,0a,1,255
88e68980e78db20a,1,0,e5,1,255
88e68980e78db20ae5,1,0,a4,1,255
88e68c,4,1,82,2,254
88e68c82,2,0,e4,2,255
88e68c82e4,2,0,b8,2,255
88e68c82e4b8,1,0,80,1,255
88e68c82e4b880,1,0,e9,1,255
88e68c82e4b880e9,1,0,8a,1,255
88e68c82e4b880e98a,1,0,85,1,255
88e68c87,2,0,ef,2,255
88e68c87ef,2,0,bc,2,255
88e68c87efbc,1,0,8c,1,255
88e68c87efbc8c,1,0,e6,1,255
88e68c87efbc8ce6,1,0,9c,1,255
88e68c87efbc8ce69c,1,0,89,1,255
88e696,2,0,b0,2,255
88e696b0,2,0,e8,2,255
88e696b0e8,2,0,94,2,255
88e696b0e894,1,0,a1,1,255
88e696b0e894a1,1,0,e4,1,255
88e696b0e894a1e4,1,0,ba,1,255
88e696b0e894a1e4ba,1,0,ba,1,255
88e697,6,0,a5,6,255
88e697a5,6,0.918296,e5,4,254
88e697a5e5,4,1,8d,2,254
88e697a5e58d,1,0,88,1,255
88e697a5e58d88,1,0,e6,1,255
88e697a5e58d88e6,1,0,99,1,255
88e697a5e58d88e699,1,0,82,1,255
88e697a5e591,1,0,bd,1,255
88e697a5e591bd,1,0,e6,1,255
88e697a5e591bde6,1,0,95,1,255
88e697a5e591bde695,1,0,85,1,255
88e697a5ef,2,0,bc,2,255
88e697a5efbc,1,0,8c,1,255
88e697a5efbc8c,1,0,e8,1,255
88e697a5efbc8ce8,1,0,b6,1,255
88e697a5efbc8ce8b6,1,0,85,1,255
88e699,2,0,82,2,255
88e69982,2,0,ef,2,255
88e69982ef,2,0,bc,2,255
88e69982efbc,1,0,8c,1,255
88e69982efbc8c,1,0,e5,1,255
88e69982efbc8ce5,1,0,bf,1,255
88e69982efbc8ce5bf,1,0,85,1,255
88e69c,4,1,89,2,254
88e69c89,2,0,e8,2,255
88e69c89e8,2,0,8d,2,255
88e69c89e88d,1,0,89,1,255
88e69c89e88d89,1,0,e5,1,255
88e69c89e88d89e5,1,0,b1,1,255
88e69c89e88d89e5b1,1,0,8b,1,255
88e69cba,2,0,e5,2,255
88e69cbae5,2,0,b1,2,255
88e69cbae5b1,1,0,b1,1,255
88e69cbae5b1b1,1,0,e6,1,255
88e69cbae5b1b1e6,1,0,9d,1,255
88e69cbae5b1b1e69d,1,0,b1,1,255
88e69d,2,0,8e,2,255
88e69d8e,2,0,e4,2,255
88e69d8ee4,2,0,bb,2,255
88e69d8ee4bb,1,0,b2,1,255
88e69d8ee4bbb2,1,0,e6,1,255
88e69d8ee4bbb2e6,1,0,96,1,255
88e69d8ee4bbb2e696,1,0,87,1,255
88e6a0,2,0,a1,2,255
88e6a0a1,2,0,e3,2,255
88e6a0a1e3,2,0,80,2,255
88e6a0a1e380,1,0,82,1,255
88e6a0a1e38082,1,0,e4,1,255
88e6a0a1e38082e4,1,0,b9,1,255
88e6a0a1e38082e4b9,1,0,83,1,255
88e6a8,2,0,b9,2,255
88e6a8b9,2,0,e9,2,255
88e6a8b9e9,2,0,a1,2,255
88e6a8b9e9a1,1,0,9b,1,255
88e6a8b9e9a19b,1,0,e7,1,255
88e6a8b9e9a19be7,1,0,81,1,255
88e6a8b9e9a19be781,1,0,ab,1,255
88e6ac,2,0,a1,2,255
88e6aca1,2,0,e8,2,255
88e6aca1e8,2,0,82,2,255
88e6aca1e882,1,0,a9,1,255
88e6aca1e882a9,1,0,e9,1,255
88e6aca1e882a9e9,1,0,a0,1,255
88e6aca1e882a9e9a0,1,0,85,1,255
88e6ad,8,1,a4,4,254
88e6ada4,4,1,e5,2,254
88e6ada4e5,2,0,b0,2,255
88e6ada4e5b0,1,0,8b,1,255
88e6ada4e5b08b,1,0,e8,1,255
88e6ada4e5b08be8,1,0,a6,1,255
88e6ada4e5b08be8a6,1,0,93,1,255
88e6ada4e9,2,0,83,2,255
88e6ada4e983,1,0,a1,1,255
88e6ada4e983a1,1,0,ef,1,255
88e6ada4e983a1ef,1,0,bc,1,255
88e6ada4e983a1efbc,1,0,8c,1,255
88e6adbb,4,0,e8,4,255
88e6adbbe8,4,0,80,4,255
88e6adbbe880,2,0,85,2,255
88e6adbbe88085,2,1,e7,1,254
88e6adbbe88085e7,1,0,9b,1,255
88e6adbbe88085e79b,1,0,b8,1,255
88e6adbbe88085ef,1,0,bc,1,255
88e6adbbe88085efbc,1,0,8c,1,255
88e6ba,2,0,ba,2,255
88e6baba,2,0,e3,2,255
88e6babae3,2,0,80,2,255
88e6babae380,1,0,82,1,255
88e6babae38082,1,0,e6,1,255
88e6babae38082e6,1,0,96,1,255
88e6babae38082e696,1,0,bc,1,255
88e7,28,3.23593,81,4,246
88e781,4,0,ab,4,255
88e781ab,4,1,e3,2,254
88e781abe3,2,0,80,2,255
88e781abe380,1,0,80,1,255
88e781abe38080,1,0,e3,1,255
88e781abe38080e3,1,0,80,1,255
88e781abe38080e380,1,0,80,1,255
88e781abe4,2,0,b9,2,255
88e781abe4b9,1,0,83,1,255
88e781abe4b983,1,0,e6,1,255
88e781abe4b983e6,1,0,98,1,255
88e781abe4b983e698,1,0,af,1,255
88e784,4,1,a1,2,254
88e784a1,2,0,e9,2,255
88e784a1e9,2,0,84,2,255
88e784a1e984,1,0,b0,1,255
88e784a1e984b0,1,0,e9,1,255
88e784a1e984b0e9,1,0,87,1,255
88e784a1e984b0e987,1,0,8c,1,255
88e784b6,2,0,e9,2,255
88e784b6e9,2,0,a3,2,255
88e784b6e9a3,1,0,9f,1,255
88e784b6e9a39f,1,0,e7,1,255
88e784b6e9a39fe7,1,0,95,1,255
88e784b6e9a39fe795,1,0,a2,1,255
88e787,4,1,88,2,254
88e78788,2,0,0a,2,255
88e787880a,2,0,e5,2,255
88e787880ae5,1,0,a9,1,255
88e787880ae5a9,1,0,a2,1,255
88e787880ae5a9a2,1,0,e5,1,255
88e787880ae5a9a2e5,1,0,ad,1,255
88e7878e,2,0,e5,2,255
88e7878ee5,2,0,8e,2,255
88e7878ee58e,1,0,9f,1,255
88e7878ee58e9f,1,0,ef,1,255
88e7878ee58e9fef,1,0,bc,1,255
88e7878ee58e9fefbc,1,0,8c,1,255
88e789,2,0,a9,2,255
88e789a9,2,0,ef,2,255
88e789a9ef,2,0,bc,2,255
88e789a9efbc,1,0,8c,1,255
88e789a9efbc8c,1,0,e5,1,255
88e789a9efbc8ce5,1,0,90,1,255
88e789a9efbc8ce590,1,0,be,1,255
88e78d,2,0,b2,2,255
88e78db2,2,0,e9,2,255
88e78db2e9,2,0,83,2,255
88e78db2e983,1,0,bd,1,255
88e78db2e983bd,1,0,e7,1,255
88e78db2e983bde7,1,0,95,1,255
88e78db2e983bde795,1,0,a2,1,255
88e794,4,0,9f,4,255
88e7949f,4,1,e6,2,254
88e7949fe6,2,0,97,2,255
88e7949fe697,1,0,a5,1,255
88e7949fe697a5,1,0,e8,1,255
88e7949fe697a5e8,1,0,87,1,255
88e7949fe697a5e887,1,0,b3,1,255
88e7949fe9,2,0,8c,2,255
88e7949fe98c,1,0,84,1,255
88e7949fe98c84,1,0,ef,1,255
88e7949fe98c84ef,1,0,bc,1,255
88e7949fe98c84efbc,1,0,8c,1,255
88e799,2,0,bd,2,255
88e799bd,2,0,e5,2,255
88e799bde5,2,0,b8,2,255
88e799bde5b8,1,0,b6,1,255
88e799bde5b8b6,1,0,e4,1,255
88e799bde5b8b6e4,1,0,ba,1,255
88e799bde5b8b6e4ba,1,0,ba,1,255
88e7a5,2,0,a5,2,255
88e7a5a5,2,0,ef,2,255
88e7a5a5ef,2,0,bc,2,255
88e7a5a5efbc,1,0,8c,1,255
88e7a5a5efbc8c,1,0,e8,1,255
88e7a5a5efbc8ce8,1,0,a9,1,255
88e7a5a5efbc8ce8a9,1,0,b3,1,255
88e7a6,2,0,b1,2,255
88e7a6b1,2,0,e8,2,255
88e7a6b1e8,2,0,80,2,255
88e7a6b1e880,1,0,85,1,255
88e7a6b1e88085,1,0,e5,1,255
88e7a6b1e88085e5,1,0,82,1,255
88e7a6b1e88085e582,1,0,99,1,255
88e7a9,2,0,ba,2,255
88e7a9ba,2,0,e7,2,255
88e7a9bae7,2,0,af,2,255
88e7a9bae7af,1,0,8c,1,255
88e7a9bae7af8c,1,0,e3,1,255
88e7a9bae7af8ce3,1,0,80,1,255
88e7a9bae7af8ce380,1,0,82,1,255
88e8,92,2.78358,87,48,240
88e880,2,0,85,2,255
88e88085,2,0,ef,2,255
88e88085ef,2,0,bc,2,255
88e88085efbc,1,0,8c,1,255
88e88085efbc8c,1,0,e5,1,255
88e88085efbc8ce5,1,0,90,1,255
88e88085efbc8ce590,1,0,b3,1,255
88e881,4,0,9e,4,255
88e8819e,4,0,e4,4,255
88e8819ee4,4,1,b8,2,254
88e8819ee4b8,1,0,96,1,255
88e8819ee4b896,1,0,e6,1,255
88e8819ee4b896e6,1,0,9c,1,255
88e8819ee4b896e69c,1,0,89,1,255
88e8819ee4ba,1,0,ba,1,255
88e8819ee4baba,1,0,e9,1,255
88e8819ee4babae9,1,0,a6,1,255
88e8819ee4babae9a6,1,0,ac,1,255
88e883,4,0,bd,4,255
88e883bd,4,1,e7,2,254
88e883bde7,2,0,82,2,255
88e883bde782,1,0,ba,1,255
88e883bde782ba,1,0,e6,1,255
88e883bde782bae6,1,0,88,1,255
88e883bde782bae688,1,0,91,1,255
88e883bde8,2,0,a6,2,255
88e883bde8a6,1,0,8b,1,255
88e883bde8a68b,1,0,e7,1,255
88e883bde8a68be7,1,0,a7,1,255
88e883bde8a68be7a7,1,0,bb,1,255
88e884,2,0,ab,2,255
88e884ab,2,0,e8,2,255
88e884abe8,2,0,a4,2,255
88e884abe8a4,1,0,b6,1,255
88e884abe8a4b6,1,0,e6,1,255
88e884abe8a4b6e6,1,0,93,1,255
88e884abe8a4b6e693,1,0,b2,1,255
88e887,48,0.49715,be,44,253
88e887a3,2,0,e7,2,255
88e887a3e7,2,0,af,2,255
88e887a3e7af,1,0,80,1,255
88e887a3e7af80,1,0,e3,1,255
88e887a3e7af80e3,1,0,80,1,255
88e887a3e7af80e380,1,0,82,1,255
88e887b3,2,0,e9,2,255
88e887b3e9,2,0,9f,2,255
88e887b3e99f,1,0,93,1,255
88e887b3e99f93,1,0,e5,1,255
88e887b3e99f93e5,1,0,86,1,255
88e887b3e99f93e586,1,0,a2,1,255
88e887be,44,1.96577,ef,26,249
88e887be0a,2,0,ef,2,255
88e887be0aef,1,0,bc,1,255
88e887be0aefbc,1,0,8c,1,255
88e887be0aefbc8c,1,0,e8,1,255
88e887be0aefbc8ce8,1,0,85,1,255
88e887bee4,2,0,be,2,255
88e887bee4be,1,0,bf,1,255
88e887bee4bebf,1,0,e6,1,255
88e887bee4bebfe6,1,0,b6,1,255
88e887bee4bebfe6b6,1,0,88,1,255
88e887bee5,4,0,be,4,255
88e887bee5be,2,0,a9,2,255
88e887bee5bea9,2,1,e4,1,254
88e887bee5bea9e4,1,0,be,1,255
88e887bee5bea9e4be,1,0,86,1,255
88e887bee5bea9e5,1,0,87,1,255
88e887bee5bea9e587,1,0,ba,1,255
88e887bee7,2,0,95,2,255
88e887bee795,1,0,b6,1,255
88e887bee795b6,1,0,e9,1,255
88e887bee795b6e9,1,0,82,1,255
88e887bee795b6e982,1,0,84,1,255
88e887bee8,2,0,a6,2,255
88e887bee8a6,1,0,8b,1,255
88e887bee8a68b,1,0,0a,1,255
88e887bee8a68b0a,1,0,e4,1,255
88e887bee8a68b0ae4,1,0,b8,1,255
88e887bee9,6,0.918296,96,4,254
88e887bee996,2,0,93,2,255
88e887bee99693,2,0,ef,2,255
88e887bee99693ef,2,0,bc,2,255
88e887bee99693efbc,2,0,8c,2,255
88e887bee9a0,1,0,83,1,255
88e887bee9a083,1,0,ef,1,255
88e887bee9a083ef,1,0,bc,1,255
88e887bee9a083efbc,1,0,8c,1,255
88e887beef,26,0,bc,26,255
88e887beefbc,13,0,8c,13,255
88e887beefbc8c,13,2.19969,e4,4,251
88e887beefbc8c0a,1,0,e6,1,255
88e887beefbc8c0ae6,1,0,9c,1,255
88e887beefbc8ce4,4,0,ba,4,255
88e887beefbc8ce4ba,4,0.811278,91,3,254
88e887beefbc8ce5,3,1.58496,8d,1,253
88e887beefbc8ce58d,1,0,b3,1,255
88e887beefbc8ce5a5,1,0,b4,1,255
88e887beefbc8ce5b2,1,0,b8,1,255
88e887beefbc8ce6,3,1.58496,9c,1,253
88e887beefbc8ce69c,1,0,89,1,255
88e887beefbc8ce6ad,1,0,a4,1,255
88e887beefbc8ce6b8,1,0,b8,1,255
88e887beefbc8ce8,2,0,a6,2,255
88e887beefbc8ce8a6,2,0,8b,2,255
88e888,8,1.5,87,4,253
88e88887,4,0,e5,4,255
88e88887e5,4,0,90,4,255
88e88887e590,2,1,8c,1,254
88e88887e5908c,1,0,e9,1,255
88e88887e5908ce9,1,0,83,1,255
88e88887e5908ce983,1,0,a1,1,255
88e88887e5909b,1,0,e8,1,255
88e88887e5909be8,1,0,a6,1,255
88e88887e5909be8a6,1,0,81,1,255
88e88889,2,0,e6,2,255
88e88889e6,2,0,9d,2,255
88e88889e69d,1,0,96,1,255
88e88889e69d96,1,0,e6,1,255
88e88889e69d96e6,1,0,89,1,255
88e88889e69d96e689,1,0,93,1,255
88e8888d,2,0,e7,2,255
88e8888de7,2,0,82,2,255
88e8888de782,1,0,8a,1,255
88e8888de7828a,1,0,e7,1,255
88e8888de7828ae7,1,0,83,1,255
88e8888de7828ae783,1,0,b9,1,255
88e891,2,0,97,2,255
88e89197,2,0,e9,2,255
88e89197e9,2,0,8a,2,255
88e89197e98a,1,0,80,1,255
88e89197e98a80,1,0,0a,1,255
88e89197e98a800a,1,0,e9,1,255
88e89197e98a800ae9,1,0,87,1,255
88e897,2,0,a5,2,255
88e897a5,2,0,e5,2,255
88e897a5e5,2,0,8f,2,255
88e897a5e58f,1,0,8a,1,255
88e897a5e58f8a,1,0,e8,1,255
88e897a5e58f8ae8,1,0,ab,1,255
88e897a5e58f8ae8ab,1,0,b8,1,255
88e899,2,0,9b,2,255
88e8999b,2,0,e5,2,255
88e8999be5,2,0,b1,2,255
88e8999be5b1,1,0,b1,1,255
88e8999be5b1b1,1,0,e3,1,255
88e8999be5b1b1e3,1,0,80,1,255
88e8999be5b1b1e380,1,0,82,1,255
88e89a,2,0,a3,2,255
